id,date_key,date_label,month_number,month_name,day,filename,source_image_path,site_image_path,raw_ocr_text,cleaned_text,author,special_type,include_in_default_archive,needs_review,notes,ocr_default,ocr_crop_gray,ocr_crop_contrast,ocr_color_mask,ocr_chosen_variant
jan-26,01-26,January 26,1,January,26,26_Jan.png,source_images/01_Jan/26_Jan.png,assets/quotes/01_Jan/26_Jan.png,"‘Every battle is won before tt is ever
fought. A
- Sun Tzu",Every battle is won before it is even fought.,Sun Tzu,,true,true,,"@ Quote of the Day e@
Sought.”
- Sun Tzu","‘Every battle is won before tt is ever
fought. A
- Sun Tzu","fought.”
= oun PZ","‘Every battle ts won before ts ever
- Sun T2u",ocr_crop_gray
jan-27,01-27,January 27,1,January,27,27_Jan.png,source_images/01_Jan/27_Jan.png,assets/quotes/01_Jan/27_Jan.png,"‘Tes a passing league. There is a premium
now. on big-play wecewers.1 think you see
guys that can wn fast stadt getting dufted

etter even if they don't seem to- be
footrall players”
- Cass Timberlane, GM, Cincinnati Tigers",It's a passing league. There is a premium now on big-play receivers. I think you'll see guys that can run fast start getting drafted earlier even if they don't seem to be football players.,"Cass Timberlane, GM, Cincinnati Tigers",,true,true,,"‘eS  ————~—~=“‘te@ of theDay
‘It’s w passing league. There is a premium
now: on big-play receivers. 1 think youl see
guys that can wn fast sted getting dufted
eatker even of they don’t seem to be
Football players”
- Cass Timberlane, GM, Cincinnati Tigers","Tes a passing league. There is a premium
now. on big-play ecewers.1 think youl see
guys that can wun fast stat getting dufted

ewtter even if they don’t seem to be
foothall players”
- Cass Timberlane, GM, Cincinnati Tigers","‘Tes a passing league. There is a premium
now. on big-play wecewers.1 think you see
guys that can wn fast stadt getting dufted

etter even if they don't seem to- be
footrall players”
- Cass Timberlane, GM, Cincinnati Tigers","Hs. a passing league. Chere ts a premium
now on big-play recetwers. 1 think youll sce
guys. thed can wun fast stad gelling dafied

ccedier cven if they dont seem te be
- Cass Timberlane, GM, Cincinnati Tigers",ocr_crop_contrast
jan-28,01-28,January 28,1,January,28,28_Jan.png,source_images/01_Jan/28_Jan.png,assets/quotes/01_Jan/28_Jan.png,"Ue takes. hice games. to cvcaluate a
guaderiback. hice games, and a good
defensive coordinedoer knows what they can
and cannot do.

- George F. Babbitt, GM, Arizona Pioneers","It takes three games to evaluate a quarterback. Three games, and a good defensive coordinator knows what they can and cannot do. ","George F. Babbitt, GM, Arizona Pioneers",,true,true,,"S  ———————siQuoteoftheDay a
‘It takes thee games to evaluate a
quaterback. Thwe games, and a good
defensive coordinator knows what they can
and cannot do”

- George F. Babbitt, GM, Arizona Pioneers","Tt takes thee games to evaluate a
qguaderhack. [hee games, and a good
defense cooulnater knows what they can
and cannot do-

- George F. Babbitt, GM, Arizona Pioneers","‘Tt takes thee games to- evaluate a
guwudetback. (hee games, and a good
defensive coordinator knows what they can
and cannot do-

- George F. Babbitt, GM, Arizona Pioneers","Ue takes. hice games. to cvcaluate a
guaderiback. hice games, and a good
defensive coordinedoer knows what they can
and cannot do.

- George F. Babbitt, GM, Arizona Pioneers",ocr_color_mask
jan-29,01-29,January 29,1,January,29,29_Jan.png,source_images/01_Jan/29_Jan.png,assets/quotes/01_Jan/29_Jan.png,"‘Everyone makes. nustakes. (here ate no-
eigins. ov this. business. Mt takes. « lot of
confidence to acm your mistakes. and field
the best 53 players.

- Clyde Griffiths, Coach, New York Gladiators",Everyone makes mistakes. There are no virgins in this business. It takes a lot of confidence to admit your mistakes and field the best 53 players.,"Clyde Griffiths, Coach, New York Gladiators",,true,true,,"[eS ss QuoteoftheDay
“Everyone makes mistakes. There ate no
vdrgins in this business. Tt takes a lot of

the best 53 players”
- Clyde Griffiths, Coach, New York Gladiators","“Everyone makes mistakes. [here ave no-
virgins in this business. 1¢ takes a lot of
- Clyde Griffiths, Coach, New York Gladiators","“Everyone makes mistakes. Thee ae no-
wirgins in this business. Tt takes a lot of
- Clyde Griffiths, Coach, New York Gladiators","‘Everyone makes. nustakes. (here ate no-
eigins. ov this. business. Mt takes. « lot of
confidence to acm your mistakes. and field
the best 53 players.

- Clyde Griffiths, Coach, New York Gladiators",ocr_color_mask
jan-30,01-30,January 30,1,January,30,30_Jan.png,source_images/01_Jan/30_Jan.png,assets/quotes/01_Jan/30_Jan.png,"‘Left tackles. awe difficult te find. 1 dent
think you can duaft tackles and couerbacks
hy always picking low. in cach wund.

- Will Kennicott, Coach, Dallas Lone Stars",Left tackles are difficult to find. I don't think you can draft tackles and cornerbacks by always picking low in each round.,"Will Kennicott, Coach, Dallas Lone Stars",,true,true,,"[eS ——~*~“*«‘“Uoe oftheDay
""Loft tackles are difficult to. find. 7 don't
by always picking low: in each wound:

- Will Kennicott, Coach, Dallas Lone Stars","‘Left tackles wee difficult to find. 1 dent
think you can duft tackles and comerhacks
hy always picking low in each wund:

- Will Kennicott, Coach, Dallas Lone Stars","‘Left tackles ave dif ficult to find. 7 dont
by always picking low. in each wund-
- Will Kennicott, Coach, Dallas Lone Stars","‘Left tackles. awe difficult te find. 1 dent
think you can duaft tackles and couerbacks
hy always picking low. in cach wund.

- Will Kennicott, Coach, Dallas Lone Stars",ocr_color_mask
jan-31,01-31,January 31,1,January,31,31_Jan.png,source_images/01_Jan/31_Jan.png,assets/quotes/01_Jan/31_Jan.png,"‘Tt all goes to slow. motion when you get
there. You don't see anything but the
guadterhack. You dont hear anything but
the quvdethack’s breath. 1's atmost lke
you're a shark. Youu eyes get veal big and
everything's just quiet.

- Mario Williams",It all goes to slow motion when you get there. You don't see anything but the quarterback. You don't hear anything but the quarterback's breath. It's almost like you're a shark. Your eyes get real big and everything's just quiet.,Mario Williams,,true,true,,"@ Quote of the Day c=)
‘Tt all goes to slow. motion when you get
there. You don't see anything but the
quaderhack. You don't heav anything but
you're w shark. Your eyes get real big and

- Mario Williams","Tt all goes to slow. motion when you get
there. You don't see anything but the
guaderthack. You dont hear anything but
the quwderthack’s breath. 1¢'s almost lke
you're a shark. Yow eyes get veal big and
everything's just quiet.”

- Mario Williams","‘Tt all goes to slow. motion when you get
there. You don't see anything but the
guadterhack. You dont hear anything but
the quvdethack’s breath. 1's atmost lke
you're a shark. Youu eyes get veal big and
everything's just quiet.

- Mario Williams","Ue all goes. te slow. motion when you get
there. You doen't see anything but the
guaderiback. You don't hear anything but
the quaderback’s breath. Ws almost like
youre a shark. Your eyes. get wal big and
cocrpthing’s pust quict. ~

- Mario Williams",ocr_crop_contrast
feb-01,02-01,February 1,2,February,1,01_Feb.png,source_images/02_Feb/01_Feb.png,assets/quotes/02_Feb/01_Feb.png,"‘the hardest postion to fill in free agency
is wide rweewer. Chere are so many bad
musses. H's. difficult to preset how. a
vecewet will adjust to a new offense.

- Mitt Dagget, GM, New Orleans Delta Rays",The hardest position to fill in free agency is wide receiver. There are so many bad misses. It's difficult to project how a receiver will adjust to a new offense.,"Milt Dagget, GM, New Orleans Delta Rays",,true,true,,"@ Quote of the Day e@
‘The hardest position to fil in free agency
misses. It's difficult to project hou a
recewer will adjust to w new offense:

- Milt Dagget, GM, New Orleans Delta Rays","‘The hardest position to fil in free agency
is wide vecewer. [herve ave so many bad
misses. It's difficult to proyect how. a

- Milt Dagget, GM, New Orleans Delta Rays","‘The hardest postion to fil in free agency
is wide vecewer. [herve ave so many bad
misses. 1's difficult to project how. a

- Milt Dagget, GM, New Orleans Delta Rays","‘the hardest postion to fill in free agency
is wide rweewer. Chere are so many bad
musses. H's. difficult to preset how. a
vecewet will adjust to a new offense.

- Mitt Dagget, GM, New Orleans Delta Rays",ocr_color_mask
feb-02,02-02,February 2,2,February,2,02_Feb.png,source_images/02_Feb/02_Feb.png,assets/quotes/02_Feb/02_Feb.png,"[SS =  Qusteofthe Day
“Find out what the other team wants to. do.
Then take it avay from them.”

- George Halas",Find out what the other team wants to do. Then take it away from them.,George Halas,,true,true,,"[SS =  Qusteofthe Day
“Find out what the other team wants to. do.
Then take it avay from them.”

- George Halas","‘Find out what the cther team wants to do.
hen take t away from them.”
- George Halas","‘Tind out what the other team wants to de.
Then take & away from them.”
- George Halas","‘Find out wheal the other team wears to do.
Chen take & avay from them.”
- George Halas",ocr_default
feb-03,02-03,February 3,2,February,3,03_Feb.png,source_images/02_Feb/03_Feb.png,assets/quotes/02_Feb/03_Feb.png,"""As athletes, we awe important, celelvuties, in
demand and uch. Then we we cut of the
game and we ae not impodant, not
celebruties, not in demand and not uch.“

- Fran Tarkenton","As athletes, we are important celebrities, in demand and rich. Then we are out of the game and we are not important, not celebrities, not in demand and not rich. ",Fran Tarkenton,,true,true,,"co Quote of the Day Qo
demand and uch. Then we we out of the
game and we we not important, not
celebuities, not in demand and not uch.”
- Fran Tarkenton","""As athletes, we ave important, celeluties, in
demand and uch. Then we wee cut of the
game and we ae not impodant, not

- Fran Tarkenton","""As athletes, we awe important, celelvuties, in
demand and uch. Then we we cut of the
game and we ae not impodant, not
celebruties, not in demand and not uch.“

- Fran Tarkenton","As. athletes, we are tmperdeat, celebulies, tn
demand and uch. Then we are out of the
game and we arte net tinpedeant, not
celebrities, net in demand and net uch. ~

- Fran Tarkenton",ocr_crop_contrast
feb-04,02-04,February 4,2,February,4,04_Feb.png,source_images/02_Feb/04_Feb.png,assets/quotes/02_Feb/04_Feb.png,"‘Kecetwers. ae defined by the wutes. they
wut.
- Dick Diver, Coach, Oakland Bandits",Receivers are defined by the routes they run.,"Dick Diver, Coach, Oakland Bandits",,true,true,,"@ Quote of the Day c=)
“Recewers wie defined by the vwutes they
un.

- Dick Diver, Coach, Oakland Bandits","‘Kecewers wee defined by the wutes they
wun.
- Dick Diver, Coach, Oakland Bandits","“Kecetvers ate defined by the wutes they
tun.
- Dick Diver, Coach, Oakland Bandits","‘Kecetwers. ae defined by the wutes. they
wut.
- Dick Diver, Coach, Oakland Bandits",ocr_color_mask
feb-05,02-05,February 5,2,February,5,05_Feb.png,source_images/02_Feb/05_Feb.png,assets/quotes/02_Feb/05_Feb.png,"""You win on defense with talent. You win
on offense with coaching. If you have
good defensive players and you cannot

win, you probably shouldn't be coaching in
this league:
- Eugene Witla, Coach, Jacksonville Cougars","You win on defense with talent. You win on offense with coaching. If you have good defensive players and you cannot win, you probably shouldn't be coaching in this league.","Eugene Witla, Coach, Jacksonville Cougars",,true,true,,"@ Quote of the Day c=)
on offense with coaching. If you have
this league:

- Eugene Witla, Coach, Jacksonville Cougars","good defense players and you cannot
win, you pwbably shouldnt be coaching in
this league.
- Eugene Witla, Coach, Jacksonville Cougars","""You win on defense with talent. You win
on offense with coaching. If you have
good defensive players and you cannot

win, you probably shouldn't be coaching in
this league:
- Eugene Witla, Coach, Jacksonville Cougars","“You wrt ost defense with talent. You win
on offense with coaching. [f you have
good defensive players. and you carnsod

win, you pichubly shouldn't be coaching in
this. league.
- Eugene Witla, Coach, Jacksonville Cougars",ocr_crop_contrast
